Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"MK","Macro Indicators","705","Slovenia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1990","1990","millions","1019.642775","X","Figure from international organizations",""
"MK","Macro Indicators","705","Slovenia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1991","1991","millions","764.558308","X","Figure from international organizations",""
"MK","Macro Indicators","705","Slovenia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1992","1992","millions","761.8407","X","Figure from international organizations",""
"MK","Macro Indicators","705","Slovenia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1993","1993","millions","669.265376","X","Figure from international organizations",""
"MK","Macro Indicators","705","Slovenia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1994","1994","millions","667.236852","X","Figure from international organizations",""
"MK","Macro Indicators","705","Slovenia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1995","1995","millions","860.499089","X","Figure from international organizations",""
"MK","Macro Indicators","705","Slovenia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1996","1996","millions","807.130551","X","Figure from international organizations",""
"MK","Macro Indicators","705","Slovenia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1997","1997","millions","779.254565","X","Figure from international organizations",""
"MK","Macro Indicators","705","Slovenia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1998","1998","millions","792.618306","X","Figure from international organizations",""
"MK","Macro Indicators","705","Slovenia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1999","1999","millions","679.574964","X","Figure from international organizations",""
"MK","Macro Indicators","705","Slovenia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2000","2000","millions","626.09822","X","Figure from international organizations",""
"MK","Macro Indicators","705","Slovenia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2001","2001","millions","582.061946","X","Figure from international organizations",""
"MK","Macro Indicators","705","Slovenia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2002","2002","millions","699.784921","X","Figure from international organizations",""
"MK","Macro Indicators","705","Slovenia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2003","2003","millions","667.417419","X","Figure from international organizations",""
"MK","Macro Indicators","705","Slovenia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2004","2004","millions","836.160335","X","Figure from international organizations",""
"MK","Macro Indicators","705","Slovenia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2005","2005","millions","878.02873","X","Figure from international organizations",""
"MK","Macro Indicators","705","Slovenia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2006","2006","millions","836.612534","X","Figure from international organizations",""
"MK","Macro Indicators","705","Slovenia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2007","2007","millions","983.153753","X","Figure from international organizations",""
"MK","Macro Indicators","705","Slovenia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2008","2008","millions","1015.489498","X","Figure from international organizations",""
"MK","Macro Indicators","705","Slovenia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2009","2009","millions","914.585084","X","Figure from international organizations",""
"MK","Macro Indicators","705","Slovenia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2010","2010","millions","912.108608","X","Figure from international organizations",""
"MK","Macro Indicators","705","Slovenia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2011","2011","millions","1103.792592","X","Figure from international organizations",""
"MK","Macro Indicators","705","Slovenia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2012","2012","millions","914.609858","X","Figure from international organizations",""
"MK","Macro Indicators","705","Slovenia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2013","2013","millions","954.110389","X","Figure from international organizations",""
"MK","Macro Indicators","705","Slovenia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2014","2014","millions","1007.150117","X","Figure from international organizations",""
"MK","Macro Indicators","705","Slovenia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2015","2015","millions","903.426944","X","Figure from international organizations",""
"MK","Macro Indicators","705","Slovenia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2016","2016","millions","885.856064","X","Figure from international organizations",""
"MK","Macro Indicators","705","Slovenia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2017","2017","millions","893.905418","X","Figure from international organizations",""
"MK","Macro Indicators","705","Slovenia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2018","2018","millions","1216.269773","X","Figure from international organizations",""
"MK","Macro Indicators","705","Slovenia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2019","2019","millions","1060.177064","X","Figure from international organizations",""
"MK","Macro Indicators","705","Slovenia","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","2020","2020","millions","1137.282381","X","Figure from international organizations",""
"MK","Macro Indicators","724","Spain","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1970","1970","millions","3904.68442","X","Figure from international organizations",""
"MK","Macro Indicators","724","Spain","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1971","1971","millions","4691.087145","X","Figure from international organizations",""
"MK","Macro Indicators","724","Spain","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1972","1972","millions","5607.00594","X","Figure from international organizations",""
"MK","Macro Indicators","724","Spain","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1973","1973","millions","7232.931913","X","Figure from international organizations",""
"MK","Macro Indicators","724","Spain","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1974","1974","millions","8467.711363","X","Figure from international organizations",""
"MK","Macro Indicators","724","Spain","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1975","1975","millions","9858.172665","X","Figure from international organizations",""
"MK","Macro Indicators","724","Spain","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1976","1976","millions","9642.531912","X","Figure from international organizations",""
"MK","Macro Indicators","724","Spain","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1977","1977","millions","10537.39303","X","Figure from international organizations",""
"MK","Macro Indicators","724","Spain","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1978","1978","millions","12627.972163","X","Figure from international organizations",""
"MK","Macro Indicators","724","Spain","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1979","1979","millions","14874.179113","X","Figure from international organizations",""
"MK","Macro Indicators","724","Spain","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1980","1980","millions","15080.979074","X","Figure from international organizations",""
"MK","Macro Indicators","724","Spain","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1981","1981","millions","11234.923701","X","Figure from international organizations",""
"MK","Macro Indicators","724","Spain","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1982","1982","millions","11003.581611","X","Figure from international organizations",""
"MK","Macro Indicators","724","Spain","6110","Value US$","22016","Value Added (Agriculture, Forestry and Fishing)","1983","1983","millions","9351.770677","X","Figure from international organizations",""
