Domain Code,Domain,Area Code (M49),Area,Year Code,Year,Item Code,Item,Months Code,Months,Unit,Value,Flag,Flag Description,Note
"CP","Consumer Price Indices","620","Portugal","2005","2005","23014","Food price inflation","7005","May","%","-0.945941","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2005","2005","23014","Food price inflation","7006","June","%","-1.322665","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2005","2005","23014","Food price inflation","7007","July","%","-1.9441","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2005","2005","23014","Food price inflation","7008","August","%","-0.664434","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2005","2005","23014","Food price inflation","7009","September","%","-0.414258","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2005","2005","23014","Food price inflation","7010","October","%","-0.383636","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2005","2005","23014","Food price inflation","7011","November","%","0.810592","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2005","2005","23014","Food price inflation","7012","December","%","1.313096","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2006","2006","23014","Food price inflation","7001","January","%","1.676893","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2006","2006","23014","Food price inflation","7002","February","%","1.759278","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2006","2006","23014","Food price inflation","7003","March","%","1.293136","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2006","2006","23014","Food price inflation","7004","April","%","1.820044","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2006","2006","23014","Food price inflation","7005","May","%","2.577869","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2006","2006","23014","Food price inflation","7006","June","%","3.869787","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2006","2006","23014","Food price inflation","7007","July","%","3.175566","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2006","2006","23014","Food price inflation","7008","August","%","3.175457","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2006","2006","23014","Food price inflation","7009","September","%","3.102645","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2006","2006","23014","Food price inflation","7010","October","%","3.567219","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2006","2006","23014","Food price inflation","7011","November","%","3.216287","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2006","2006","23014","Food price inflation","7012","December","%","3.054125","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2007","2007","23014","Food price inflation","7001","January","%","4.102868","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2007","2007","23014","Food price inflation","7002","February","%","3.584512","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2007","2007","23014","Food price inflation","7003","March","%","3.030467","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2007","2007","23014","Food price inflation","7004","April","%","3.460941","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2007","2007","23014","Food price inflation","7005","May","%","2.252619","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2007","2007","23014","Food price inflation","7006","June","%","1.448026","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2007","2007","23014","Food price inflation","7007","July","%","1.732165","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2007","2007","23014","Food price inflation","7008","August","%","1.638891","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2007","2007","23014","Food price inflation","7009","September","%","1.789204","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2007","2007","23014","Food price inflation","7010","October","%","2.466391","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2007","2007","23014","Food price inflation","7011","November","%","2.231119","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2007","2007","23014","Food price inflation","7012","December","%","1.73355","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2008","2008","23014","Food price inflation","7001","January","%","1.954836","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2008","2008","23014","Food price inflation","7002","February","%","2.315762","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2008","2008","23014","Food price inflation","7003","March","%","3.661034","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2008","2008","23014","Food price inflation","7004","April","%","3.085747","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2008","2008","23014","Food price inflation","7005","May","%","3.816568","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2008","2008","23014","Food price inflation","7006","June","%","5.766444","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2008","2008","23014","Food price inflation","7007","July","%","5.76513","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2008","2008","23014","Food price inflation","7008","August","%","4.932109","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2008","2008","23014","Food price inflation","7009","September","%","4.727892","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2008","2008","23014","Food price inflation","7010","October","%","3.455837","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2008","2008","23014","Food price inflation","7011","November","%","2.751845","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2008","2008","23014","Food price inflation","7012","December","%","2.398358","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2009","2009","23014","Food price inflation","7001","January","%","1.406612","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2009","2009","23014","Food price inflation","7002","February","%","0.965146","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2009","2009","23014","Food price inflation","7003","March","%","-0.450932","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2009","2009","23014","Food price inflation","7004","April","%","-1.292923","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2009","2009","23014","Food price inflation","7005","May","%","-2.629956","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2009","2009","23014","Food price inflation","7006","June","%","-5.15838","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2009","2009","23014","Food price inflation","7007","July","%","-6.12324","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2009","2009","23014","Food price inflation","7008","August","%","-6.333246","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2009","2009","23014","Food price inflation","7009","September","%","-5.844655","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2009","2009","23014","Food price inflation","7010","October","%","-5.512924","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2009","2009","23014","Food price inflation","7011","November","%","-4.954927","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2009","2009","23014","Food price inflation","7012","December","%","-5.108555","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2010","2010","23014","Food price inflation","7001","January","%","-4.659884","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2010","2010","23014","Food price inflation","7002","February","%","-4.249556","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2010","2010","23014","Food price inflation","7003","March","%","-3.644276","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2010","2010","23014","Food price inflation","7004","April","%","-2.76215","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2010","2010","23014","Food price inflation","7005","May","%","-1.849242","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2010","2010","23014","Food price inflation","7006","June","%","0.078998","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2010","2010","23014","Food price inflation","7007","July","%","1.553928","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2010","2010","23014","Food price inflation","7008","August","%","2.624708","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2010","2010","23014","Food price inflation","7009","September","%","2.509344","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2010","2010","23014","Food price inflation","7010","October","%","2.760647","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2010","2010","23014","Food price inflation","7011","November","%","2.592688","E","Estimated value",""
"CP","Consumer Price Indices","620","Portugal","2010","2010","23014","Food price inflation","7012","December","%","2.847596","E","Estimated value",""
